,Actual,Predicted,Error
11928,228000.84442,228540.203125,290907.8126592678
11929,329618.6172,333569.9375,15612932.113192258
11930,140544.0899,137871.109375,7144824.8870292315
11931,146886.5483,144132.640625,7584007.482423877
11932,138505.3888,139120.0625,377823.7574717071
11933,274879.4785,275024.875,21140.14221224228
11934,159396.4341,159892.8125,246391.51598654696
11935,127405.9548,130148.1484375,7519625.945545444
11936,248618.7325,249938.65625,1742198.7058140286
11937,243706.8766,246163.0625,6032849.175358865
11938,186696.7174,188638.59375,3770883.7586893453
11939,270289.6298,268524.75,3114800.708448023
11940,171694.3958,175399.078125,13724671.129167417
11941,239035.4439,239771.328125,541525.5926038316
11942,158009.8707,159393.5,1914430.0398184913
11943,183658.7223,184469.15625,656803.1873126122
11944,194428.7237,193136.15625,1670730.6127995085
11945,201510.8704,203948.03125,5939753.008772653
11946,162392.7836,162533.625,19836.299953961352
11947,163619.6428,164709.625,1188061.1963168369
11948,217656.2782,218405.671875,561590.8801300046
11949,225469.8146,226048.578125,334967.21787041123
11950,234508.2964,234122.65625,148718.32529201632
11951,219279.4276,220726.71875,2094651.6728683356
11952,204553.0599,202372.921875,4753001.80805087
11953,154120.2696,154033.515625,7526.25217830056
11954,196479.1863,196953.359375,224840.10505495447
11955,204341.7984,207387.671875,9277345.225708578
11956,83516.84338,85767.1171875,5063732.208720521
11957,242274.3548,243289.375,1030266.006408038
11958,172351.0774,173453.5,1215335.5889907398
11959,229980.8539,230602.15625,386016.61011553823
11960,207372.0275,210673.515625,10899823.839516038
11961,220286.9998,220497.15625,44165.733476606496
11962,211313.8227,212025.4375,506395.62357905466
11963,219434.2554,222436.921875,9016005.960088959
11964,246228.1417,247665.71875,2066627.774686681
11965,234871.4594,234839.34375,1031.4149749220155
11966,202878.5653,201644.203125,1523649.9790706998
11967,347197.4023,350869.3125,13482924.516863922
11968,160941.058,161675.0625,538762.6060202647
11969,205644.1264,206843.296875,1438009.8281117058
11970,179198.8776,185059.25,34343964.66668168
11971,152860.3877,152475.671875,148006.2660054245
11972,207480.5412,207793.75,98099.75239743566
11973,292900.3018,297093.78125,17585269.89757217
11974,318650.5334,322706.65625,16452132.574292002
11975,250727.5615,255343.390625,21305878.511198167
11976,176404.0302,172900.53125,12274504.892651161
11977,158382.2066,157149.71875,1519026.3003976347
11978,690813.5146,691667.0,728437.3280131685
11979,231386.1685,229185.828125,4841497.76585514
11980,183066.9108,183238.875,29571.68608163574
11981,85458.71587,83474.5859375,3936771.5890424545
11982,201824.5971,200777.859375,1095659.8649382042
11983,195206.26069,196638.546875,2051443.715741867
11984,168490.8228,169564.53125,1152849.8356014143
11985,318740.2725,318864.6875,15479.092224994785
11986,308544.4135,307045.75,2245992.2862323225
11987,158469.3314,155795.203125,7150962.031154452
11988,169420.6309,170786.0625,1864403.4542785895
11989,239573.4583,238939.34375,402101.26252170047
11990,169568.8602,166316.375,10578659.976219011
11991,298638.8164,297720.46875,843362.406260542
11992,160879.5803,160385.59375,244022.71158090394
11993,191574.9145,191687.703125,12721.273929387578
11994,229522.4319,230398.625,767714.3484876171
11995,181553.3192,181206.6875,120153.53544488868
11996,162212.173,161717.125,245072.52230400968
11997,239882.4958,241279.453125,1951489.7678711438
11998,211531.9328,213403.046875,3501067.8816630696
11999,377441.6548,378699.6875,1582646.2742692437
12000,251023.6347,250827.1875,38591.50238783806
12001,239840.9866,239517.25,104805.38617956247
12002,207500.8133,207792.640625,85163.18761665044
12003,180381.1646,180790.515625,167568.2616685595
12004,103523.5054,104564.5,1083669.7572291712
12005,132263.3515,136314.21875,16409525.477122646
12006,173407.3133,174553.75,1314317.1071068696
12007,180842.186,181016.203125,30281.95979327016
12008,264450.2127,266989.90625,6450043.327911732
12009,218067.2174,216850.65625,1480021.0316893081
12010,165189.4053,167542.3125,5536172.291811778
12011,181033.4281,182547.859375,2293502.086698156
12012,150238.4991,151457.578125,1486153.6691949838
12013,190137.0709,189712.015625,180671.98680531842
12014,210238.2182,212016.859375,3163564.42940537
12015,131500.5751,132823.046875,1748931.5956716842
12016,233158.489,230204.859375,8723927.961677648
12017,162726.6026,160485.953125,5020510.069817834
12018,284945.6224,288694.40625,14053380.354020875
12019,62813.54754,62627.734375,34526.532287317066
12020,259153.1717,259125.40625,770.9202137028465
12021,209048.9546,209475.484375,181927.64896155294
12022,158847.642,159511.484375,440686.69884565054
12023,126514.4081,126188.4140625,106272.11248555177
12024,204436.1927,202456.4375,3919430.651927096
12025,209256.8597,210101.453125,713338.0535532291
12026,205613.0471,205015.078125,357566.895062546
12027,139135.51,140696.1875,2435714.259006221
12028,199003.9571,200522.203125,2305070.992428302
12029,184959.031,184467.40625,241694.89481255083
12030,182396.2693,181167.15625,1510718.889680338
12031,256929.59692,256757.1875,29725.008104740147
12032,108952.8399,113216.8359375,18181662.207815647
12033,197109.0475,197956.90625,718864.4599515862
12034,195391.9496,195819.25,182585.6318401663
12035,132039.2226,128235.265625,14470088.667651214
12036,196647.6084,194628.53125,4076672.5376521116
12037,221509.5626,222103.828125,353151.51420351997
12038,181004.4732,180067.234375,878416.615087395
12039,245202.9511,243941.140625,1592165.67481974
12040,196177.4133,193918.203125,5104030.614823465
12041,601254.9714,603155.5,3612008.9594178135
12042,184511.2269,183813.578125,486713.8132590128
12043,157828.9199,158814.671875,971706.9562163848
12044,126481.7951,129134.7421875,7038128.249074717
12045,251925.6646,251878.984375,2179.0434060496123
12046,177950.5423,177434.359375,266444.8120615566
12047,138900.951,138084.671875,666311.6099107672
12048,250496.5115,251677.84375,1395545.8848900786
12049,248209.1366,249492.703125,1647543.0241005807
12050,253666.4301,252273.65625,1939818.9972438163
12051,174548.123,174657.8125,12031.786410251685
12052,138724.1185,139806.796875,1172192.463692616
12053,285981.6039,287992.59375,4044080.1768030734
12054,235009.7573,237023.0625,4053397.82834705
12055,241526.3659,242725.828125,1438709.6292019403
12056,249010.4296,247748.90625,1591441.1625952304
12057,143005.3871,146058.890625,9323883.77718747
12058,187587.3449,187942.328125,126013.09003140318
12059,229078.9361,228771.46875,94536.1713160174
12060,228119.5563,228361.84375,58703.20842750417
12061,210770.0659,207695.4375,9453339.79808648
12062,203410.8548,204797.90625,1923911.7249470998
12063,291770.2073,297326.59375,30873430.381743502
12064,211807.1017,210776.0,1063170.7157428884
12065,123807.1558,123966.3515625,25343.29079795858
12066,132384.0407,130000.3984375,5681750.435576177
12067,189030.1935,187658.59375,1881285.8742000458
12068,124751.204,123280.765625,2162189.0146726347
12069,210519.3474,211607.703125,1184518.1841402783
12070,203693.8626,208075.359375,19197513.989335462
12071,226082.3856,225279.375,644826.023712374
12072,189219.51625,190575.515625,1838734.3050004286
12073,181437.1448,181576.21875,19341.563568599962
12074,97437.48975,96596.6484375,707014.1128067115
12075,358009.7237,361515.1875,12288276.453110628
12076,317993.1741,326506.5625,72477782.04925449
12077,247378.9951,246709.3125,448474.7847427601
12078,169837.5149,170926.671875,1186262.9161911306
12079,300014.5557,300101.65625,7586.505810297925
12080,215869.55339,217018.640625,1320401.4736399765
12081,127539.1193,128728.4921875,1414607.865520074
12082,146726.8669,139244.0,55993297.04311551
12083,175623.3716,171584.953125,16308823.779221432
12084,192415.0726,191319.890625,1199423.5583649315
12085,268764.0973,271756.25,8952977.780117152
12086,282647.8104,291941.15625,86366277.08771192
12087,371746.2569,374277.21875,6405767.886155532
12088,386437.5711,389850.25,11646377.274505204
12089,476871.1211,483150.1875,39426674.8556091
12090,216713.4615,216159.140625,307271.63246077107
12091,141398.9737,144017.859375,6858562.178720194
12092,177167.7067,178342.25,1379551.9635748672
12093,132280.8277,130222.03125,4238642.822532579
12094,385732.7864,386956.875,1498392.9006500023
12095,199014.9377,199217.65625,41094.81051409865
12096,217569.3825,216375.265625,1425915.1111597824
12097,247474.2538,245770.90625,2901392.8760910225
12098,165902.1389,167211.8125,1715244.938536984
12099,314697.3045,314839.59375,20246.23066555468
12100,211637.6328,212696.453125,1121100.4806331224
12101,212472.1269,210527.5,3781573.7802036214
12102,238279.4454,239225.4375,894901.0532624159
12103,119925.0383,117555.0703125,5616748.261774801
12104,234947.0237,235663.96875,514010.2047195159
12105,411492.237,409143.0,5518914.4821691075
12106,177243.5961,174456.21875,7769472.491292995
12107,175370.1985,178677.5,10938243.211902259
12108,268283.4102,271978.6875,13655074.32389541
12109,313582.451,312104.09375,2185540.1586275655
12110,182097.0078,183720.546875,2635879.128051881
12111,191919.4596,194664.328125,7534303.219535665
12112,180436.2961,180455.421875,365.7952693503632
12113,218187.49,213206.1875,24813374.596506156
12114,255943.6564,256829.828125,785300.326189463
12115,157316.4073,160160.75,8090285.395043338
12116,159036.7289,161083.171875,4187928.8499269024
12117,282458.1943,281949.25,259024.30050246327
12118,154839.2072,152552.984375,5226814.805551001
12119,150642.0235,148981.234375,2758220.5177182998
12120,246129.6235,247016.734375,786965.7045432888
12121,143130.3884,148991.9375,34357757.851710856
12122,195464.8482,194788.1875,457869.70292450034
12123,166443.1206,170585.859375,17162284.557888545
12124,262455.8562,262494.09375,1462.110230004017
12125,235722.2738,236413.65625,478009.6921680089
12126,205448.6951,204299.875,1319787.6221640368
12127,215029.8858,215201.9375,29601.78747289375
12128,219329.4295,218801.609375,278594.0843550139
12129,254651.5104,253521.234375,1277523.8926897987
12130,184842.7171,186377.609375,2355894.295854648
12131,373275.9743,373971.5,483755.9993604877
12132,134839.8658,135562.8125,522651.93104089063
12133,297958.4941,294251.6875,13740415.16980364
12134,157277.9793,157650.59375,138841.5283487978
12135,135008.7188,133863.515625,1311490.312030086
12136,87183.20726,87201.2890625,326.9515816491659
12137,182434.56162,183581.5,1315467.6475170401
12138,179928.5536,181858.3125,3723969.4121291568
12139,237124.803,235392.5,3000873.68380905
12140,205911.3153,204827.953125,1173673.6022207034
12141,133857.2682,135477.78125,2626062.5452203304
12142,151677.3608,152887.890625,1465382.457214543
12143,228103.4016,229170.625,1138965.7855075344
12144,378969.596,378959.75,96.94371600038514
12145,132068.5735,130172.7265625,3594235.6104281237
12146,385094.6043,386601.53125,2270828.8326362832
12147,187486.994,184897.90625,6703375.377200094
12148,204068.624,204280.3125,44812.021032245466
12149,247302.5438,248594.015625,1667899.4747687944
12150,837230.3262,851520.875,204219785.00518113
12151,152863.51,150125.03125,7499265.864201614
12152,274287.0465,276158.15625,3501051.6965450747
12153,185695.1944,185838.390625,20505.15885424845
12154,152242.6566,151291.8125,904104.5025047862
12155,204429.8698,206105.4375,2807527.1172833373
12156,155968.5071,157378.265625,1987419.0988102094
12157,215725.69,215816.484375,8243.618531640202
12158,190580.6124,190641.4375,3699.6927900084534
12159,233901.8852,231913.40625,3954048.5345930615
12160,207938.0189,206859.46875,1163270.4260650128
12161,218559.9838,218757.125,38864.65273744503
12162,137622.119,138083.46875,212843.5918250569
12163,150591.8134,147714.578125,8278482.8277044045
12164,281336.7813,283836.0,6246094.110429823
12165,109938.2573,109683.4375,64933.13047203872
12166,91994.48901,92749.78125,570466.3678042104
12167,146057.4983,145072.109375,970991.3335126686
12168,219656.4869,218046.96875,2590548.675179387
12169,186601.1714,187297.90625,485439.4512045337
12170,259786.1189,261233.4375,2094731.1299059563
12171,84944.39584,85378.6796875,188602.4601994055
12172,292384.727,292870.40625,235884.33388054938
12173,172171.0227,171227.640625,889969.7394313081
12174,154708.9496,155635.546875,858582.5100374393
12175,172994.3253,172881.90625,12638.042802901778
12176,300117.637,302582.375,6074933.40864406
12177,157024.4356,157103.5625,6261.066303610464
12178,170053.419,169311.390625,550606.1093051323
12179,243359.689,243104.96875,64882.405760069145
12180,234424.4934,234556.671875,17471.149253323863
12181,192254.4978,191510.109375,554114.1272739983
12182,150062.7566,149571.234375,241594.09766894407
12183,225217.8652,227226.5,4034613.7597710392
12184,419110.7616,420784.25,2800563.424934469
12185,118225.6388,115488.7578125,7490517.539738978
12186,341450.82,341924.5,224372.74239999338
12187,185510.0008,183453.28125,4230095.307352239
12188,161352.7299,156372.296875,24804713.116510708
12189,131842.3081,131333.109375,259283.34154162026
12190,174263.1338,174963.28125,490206.4517414878
12191,212491.4991,211567.46875,853832.0877210973
12192,209692.9892,210646.90625,909957.7382806817
12193,145066.086,143320.109375,3048434.3750464264
12194,407855.0366,409804.09375,3798823.773966153
12195,235451.9408,242069.84375,43796639.45561855
12196,161491.5358,161563.671875,5203.613316403838
12197,180343.7744,180297.109375,2177.6245582501383
12198,196243.997,196903.453125,434882.3808000116
12199,204435.34406,206078.203125,2698985.907452664
12200,127300.1886,128931.59375,2661482.763446542
12201,390692.7517,389917.34375,601257.4889232374
12202,89644.51646,90361.328125,513818.96308007377
12203,167453.7264,167546.578125,8621.442835473004
12204,199838.587,198285.0625,2413438.3721002485
12205,190025.92,190881.5,732017.1363999781
12206,174833.6884,177251.171875,5844226.35189801
12207,314872.4096,315834.0625,924776.3000783839
12208,229427.3126,232027.75,6762274.671318735
12209,186166.4003,185039.296875,1270362.1306467496
12210,361340.4452,360717.0625,388605.99065931054
12211,118538.9954,118730.171875,36548.4445934257
12212,134177.0192,135744.8125,2457975.8315248596
12213,179604.6107,179563.59375,1682.390187301694
12214,402545.5899,403546.125,1001070.4863319682
12215,322217.7341,324031.90625,3291220.589835617
12216,96148.19088,95493.421875,428722.449908683
12217,300049.1458,299108.875,884109.177332637
12218,240542.7039,243260.71875,7387604.72482056
12219,120663.4409,122747.015625,4341283.63465882
12220,239489.3704,238674.546875,663937.376893449
12221,142194.1826,141582.09375,374652.7602943226
12222,248099.0501,247635.765625,214632.50477601925
12223,150582.6075,152400.5625,3304960.3820249536
12224,196088.1765,191320.859375,22727312.570318278
12225,253579.8859,251348.21875,4980338.268389095
12226,206055.3035,205963.625,8404.947362251665
12227,156819.1951,156432.203125,149762.78871440972
12228,133979.7913,135767.734375,3196740.439440414
12229,232148.2825,232424.9375,76537.98902499936
12230,328765.972,327541.34375,1499714.350698084
12231,331573.9613,332659.875,1179208.5638476368
12232,331870.3672,331718.71875,22997.25238739606
12233,170730.0631,172665.0,3743980.8069816125
12234,300806.8647,301323.65625,267073.5061514269
12235,119785.469,121013.734375,1508635.8314238973
12236,177549.4469,178070.703125,271708.05210124026
12237,287139.39157,288170.96875,1064151.478296798
12238,145100.819,145090.421875,108.10020826538776
12239,143708.1386,140621.109375,9529749.436004136
12240,136560.6975,136096.078125,215871.1636253993
12241,239254.7014,238084.03125,1370468.600101001
12242,141334.1729,140193.796875,1300457.4783948122
12243,161879.0974,162926.34375,1096724.9175883252
12244,181435.6004,184446.984375,9068433.444886826
12245,198173.5323,198620.515625,199794.0928280631
12246,257665.3298,263237.34375,31047339.458994526
12247,168418.5314,166431.5,3948293.784585988
12248,130602.8595,130854.5390625,63342.60218018842
12249,119751.0273,117839.7421875,3653010.7812641435
12250,284520.4082,284631.4375,12327.50545848882
12251,107977.2477,110703.3671875,7431727.460127223
12252,179949.2204,178639.640625,1714999.1870890271
12253,141243.2168,138234.609375,9051718.637765098
12254,460077.9985,462518.46875,5955895.041135126
12255,194225.0145,197142.125,8509533.669210307
12256,134638.73,137223.546875,6681278.277284712
12257,215449.7452,216061.34375,374052.78636209655
12258,209883.0679,207778.1875,4430521.498304137
12259,148608.7852,144450.203125,17293804.874511413
12260,215210.8926,215441.390625,53129.33952890434
12261,279585.7791,279618.09375,1044.236604623457
12262,327029.0378,327069.375,1627.0897038407288
12263,261535.7238,266290.90625,22611760.132787935
12264,253785.1902,252505.546875,1637487.0392170858
12265,205224.9477,207145.703125,3689301.40266697
12266,265613.1458,272248.5,44027925.359457664
12267,202384.2847,204138.125,3075955.7979041277
12268,203288.2221,202562.546875,526604.5321788203
12269,199319.3061,200111.734375,627942.5710194962
12270,137299.7116,136984.40625,99417.46373862858
12271,340508.5182,330397.9375,102223842.09121232
12272,238431.1417,238856.1875,180663.93209763372
12273,235889.6359,231879.9375,16077681.25896251
12274,257255.931,260839.625,12842862.685635919
12275,95841.87194,97060.1015625,1484083.4131364992
12276,311474.0504,311848.25,140025.3406401545
12277,182457.7213,183313.40625,732196.7336564944
12278,264296.551,262158.40625,4571662.971952467
12279,202116.1503,203101.453125,970821.656952964
12280,166331.3516,160491.046875,34109159.280857265
12281,191201.8229,187440.734375,14145786.89288667
12282,116700.909,118217.4609375,2299929.779135005
12283,250056.1682,253457.515625,11569164.30555423
12284,224251.5718,223124.34375,1270643.076706814
12285,295431.3531,297238.28125,3264989.339262395
12286,266869.5902,265348.5,2313715.39653597
12287,186674.6807,185782.515625,795958.5210497505
12288,172331.9315,170993.1875,1792235.4975360162
12289,241003.4139,238689.8125,5352751.438082025
12290,182361.1872,183466.28125,1221232.859345434
12291,170734.1087,172217.265625,2199754.4641754213
12292,292959.499,291242.4375,2948300.194782287
12293,257855.6614,258083.453125,51889.06997847026
12294,225232.6934,227279.046875,4187562.54464462
12295,199361.5982,197280.421875,4331294.895740537
12296,170414.8804,170750.859375,112881.87164205429
12297,174509.8245,176684.546875,4729417.408325694
12298,146556.947,143415.0,9871830.950808909
12299,164358.8256,165151.515625,628357.4757344831
12300,222403.804,219718.84375,7209011.544080082
12301,290557.8535,291825.09375,1605897.8512199952
12302,252911.745,245030.625,62112052.45439993
12303,214333.7668,216030.53125,2879009.5987837613
12304,144302.4737,144240.3125,3864.0147854402835
12305,194277.2951,190837.15625,11834555.307279242
12306,258122.3442,256183.1875,3760328.70715486
12307,279341.4132,282705.0625,11314136.613390423
12308,369965.8002,373513.21875,12584178.368884118
12309,521439.7427,523498.46875,4238352.948948592
12310,178874.7608,178722.6875,23126.288572886686
12311,263120.2155,262908.8125,44691.228408996256
12312,216730.6698,217064.59375,111505.20438360028
12313,141603.828,141510.3125,8745.14874025161
12314,182376.5759,186529.171875,17244053.33158623
12315,204449.8694,200720.203125,13910410.522872346
12316,182676.502,180467.609375,4879206.628779424
12317,205801.6173,202683.25,9724214.617709368
12318,300047.4896,304389.46875,18852782.93903497
12319,230050.7302,229482.15625,323276.33661859215
12320,254723.5904,255251.078125,278243.30002569
12321,117303.8138,122522.5390625,27235093.365455657
12322,198387.3386,200157.953125,3135075.796141017
12323,123527.3389,124743.546875,1479161.8384535946
12324,150347.6358,150738.015625,152396.40776703914
12325,188090.4033,189079.296875,977910.50267627
12326,175940.4623,177669.609375,2989949.606981008
12327,162500.9453,165447.28125,8680895.53026245
12328,219320.6768,220505.375,1403509.8250832718
12329,132098.7356,131905.15625,37472.96474642812
12330,154279.2122,151201.09375,9474813.192230457
12331,300387.734,302140.25,3071312.3302560113
12332,132315.2065,124584.2109375,59768292.3873947
12333,198316.3549,197811.25,255130.9600040158
12334,237255.5151,235142.5,4464832.812827966
12335,200049.9242,198565.765625,2202726.6757460563
12336,111254.525,108884.25,5618203.575624973
12337,151674.4866,151481.84375,37111.26765612397
12338,102177.3783,104141.9375,3859492.850304653
12339,282393.2214,283813.1875,2016303.7251492657
12340,301644.514,305335.4375,13622916.282852069
12341,238482.5431,239151.328125,447273.4096642374
12342,233745.0149,236423.65625,7175119.481929773
12343,190990.6949,190576.203125,171803.43154265248
12344,175350.8071,178049.671875,7283871.073735771
12345,234119.8755,231928.21875,4803359.309820539
12346,199553.3554,200624.296875,1146915.6428751748
12347,141021.3274,145513.640625,20180878.11150982
12348,176034.0121,175501.390625,283685.6356311678
12349,202797.8972,201338.0,2131299.83456786
12350,120039.2487,120857.2109375,669062.2219760122
12351,331338.7016,335394.71875,16451275.121094355
12352,629766.6888,634267.6875,20258989.29740166
12353,216024.973,217250.046875,1500805.9992075202
12354,259393.4606,257849.390625,2384152.0876964736
12355,201062.4885,202058.15625,991354.2683900491
12356,116223.6426,117823.1171875,2558318.9560582745
12357,209939.6649,208487.671875,2108283.7446486605
12358,205518.5151,202913.34375,6786917.7628607685
12359,197276.5767,196826.796875,202301.8909770352
12360,186592.0855,183936.5,7052134.347810178
12361,274503.5658,275360.96875,735139.8186687331
12362,227130.6054,227142.171875,133.78334392561638
12363,171094.5177,171622.515625,278781.8088043091
12364,170270.6227,168820.921875,2101632.4820057014
12365,150092.24,151721.90625,2655812.0863890927
12366,337633.9137,340189.21875,6529583.898555628
12367,318684.9965,322438.40625,14088084.751395
12368,170311.2784,170567.921875,65865.87326007041
12369,265551.7922,268572.75,9126186.029380687
12370,217513.2211,218158.328125,416163.0737043568
12371,236499.7234,233851.578125,7012673.397504762
12372,319172.7801,320839.4375,2777746.888974845
12373,167793.1905,160333.953125,55640222.21659684
12374,141882.6464,140793.234375,1186818.5602145959
12375,239502.577,244805.65625,28122649.531780668
12376,171448.6574,172090.40625,411841.5864763271
12377,173087.1692,172133.53125,909425.33968021
12378,137842.034,135638.375,4856112.988281063
12379,184503.1646,186335.9375,3359056.5029744497
12380,336461.7061,337038.65625,332871.47558501054
12381,219096.8096,220670.40625,2476206.416891198
12382,154319.844,151450.984375,8230355.547955208
12383,122937.3345,123789.4296875,726066.2085606649
12384,253067.9479,255747.03125,7177487.596247227
12385,175691.9265,178622.1875,8586429.528120993
12386,252944.3101,253179.546875,55336.34031239949
12387,165603.2595,166178.234375,330596.10688128223
12388,275278.2296,273594.90625,2833577.5006552916
12389,174223.7864,176055.65625,3355747.1473389794
12390,201862.6101,201306.71875,309015.19300481223
12391,188496.0293,187247.84375,1557967.1672287893
12392,146687.0793,147848.640625,1349224.7117357275
12393,114083.0674,113120.0703125,927363.3905334824
12394,210915.2751,210492.90625,178395.4454503216
12395,178975.68,176086.46875,8347541.647126522
12396,310771.6046,312789.90625,4073541.5503926394
12397,171126.5154,171470.9375,118626.58296840734
12398,166723.2429,165609.59375,1240214.4292957492
12399,258419.6054,260255.109375,3369074.842240799
12400,143148.2967,142593.21875,308111.5305762094
12401,256417.9314,257400.78125,965993.82764502
12402,270300.4157,274598.59375,18474334.5495017
12403,200453.4574,199196.15625,1580806.1817913575
12404,232094.8905,240613.71875,72570434.75299792
12405,219079.4644,217850.65625,1509969.4695064153
12406,268728.72,267545.09375,1400971.0996889963
12407,185788.85647,187080.0625,1667213.011908364
12408,215571.1644,216668.609375,1204385.4731527313
12409,204107.9892,204679.921875,327106.9847326432
12410,186293.0816,185823.234375,220756.4148402053
12411,209387.8223,207568.28125,3310729.6326351017
12412,317575.1527,320494.0625,8520034.420536175
12413,308442.6409,308298.5625,20758.585346559572
12414,145363.1886,146767.078125,1970905.7984047423
12415,168541.2375,169944.0625,1967917.9806250327
12416,137972.2959,137521.34375,203357.8415896201
12417,375876.0502,376904.6875,1058094.6949512945
12418,130499.26,132305.875,3263857.758225019
12419,186522.0201,187555.6875,1068468.2938227719
12420,168821.7731,165783.734375,9229679.294599572
12421,294029.8198,296316.90625,5230764.429773614
12422,160701.2253,161647.0,894489.7831601071
12423,177538.8046,180981.875,11854733.779356139
12424,282732.2149,286771.75,16317843.82413184
12425,347947.8421,349457.8125,2280010.608876133
12426,170963.2442,173174.5625,4889928.62391495
12427,237852.6656,240120.1875,5141655.566979576
12428,181674.6016,178975.609375,7284559.030610421
12429,391255.6732,395440.34375,17511467.61203714
12430,140250.829,140935.265625,468453.4936413935
12431,227852.1738,233579.453125,32801728.466572575
12432,146358.4152,144889.4375,2157895.483097256
12433,317069.0533,330217.90625,172892333.90072295
12434,192757.0361,191177.59375,2494638.1369735147
12435,273333.6898,274295.34375,924778.3195506163
12436,96081.36159,97426.0234375,1808115.4841221122
12437,161142.0378,161137.578125,19.888701105544424
12438,219401.4567,216435.5,8796899.146274948
12439,124202.0137,127171.1484375,8815761.089429218
12440,199969.2193,197953.21875,4064258.2176002907
12441,181444.12,182459.5,1030996.5444000094
12442,168945.6162,168260.4375,469469.8509336756
12443,171883.8383,172300.53125,173633.01457969993
12444,216375.5622,216917.828125,294052.3334161211
12445,144945.1657,146506.828125,2438789.5296568424
12446,174681.173,173504.96875,1383456.4377180855
12447,124712.3844,124951.3203125,57090.37028220987
12448,280282.8716,277363.375,8523460.397411637
12449,222220.2418,223805.15625,2511953.813818838
12450,119101.2537,121239.5703125,4572397.9352934705
12451,177746.9999,177860.171875,12807.8959254017
12452,266396.9068,274683.59375,68669180.60730036
12453,161071.5655,161524.28125,204951.55029806524
12454,214291.9098,213656.25,404063.38133603235
12455,129991.5462,131329.328125,1789660.4788567135
12456,232418.3761,233792.34375,1887787.103246539
12457,181067.92708,181621.109375,306010.6515014736
12458,247195.0627,246181.546875,1027214.3275254499
12459,162743.1329,165417.171875,7150484.439819068
12460,254775.9045,254278.609375,247302.4413487698
12461,186018.1401,185861.078125,24668.463990897362
12462,228323.5843,228279.984375,1900.953460004553
12463,207921.0185,206468.578125,2109583.042930157
12464,227054.3878,225503.59375,2404962.1855153926
12465,217739.4511,218210.65625,222034.29338651715
12466,291107.2191,294808.71875,13701099.658950215
12467,365961.7468,372184.59375,38723824.16312402
12468,181988.1609,184217.5625,4970231.494082613
12469,306249.2263,306177.59375,5131.222219499671
12470,165194.2969,167467.875,5169157.376799671
12471,196103.7477,195979.9375,15328.965624041775
12472,168979.4293,169711.953125,536591.154192647
12473,149424.1325,148919.5625,254590.88490000705
12474,214576.9336,213793.296875,614086.5167687089
12475,639459.3749,642800.6875,11164369.890918402
12476,215785.579,216975.125,1415019.686116005
12477,231093.9793,229286.203125,3268054.6988976537
12478,169270.8341,168736.71875,285279.2071056303
12479,267538.4466,266751.90625,618645.7221781615
12480,178576.4508,177572.5,1007917.2088206228
12481,216158.3772,215008.34375,1322576.9361188752
12482,132850.0542,133720.890625,758356.0791067575
12483,224039.3131,225253.515625,1474287.771716377
12484,160008.4266,159346.265625,438457.15681295877
12485,237592.2416,238141.15625,301307.2929846132
12486,253446.57,253520.1875,5419.536306248971
12487,136959.715,138549.84375,2528509.4415765735
12488,192533.8696,190140.5625,5727918.874910436
12489,197224.7679,198062.984375,702606.8589614152
12490,149327.8358,149958.78125,398092.1608757016
12491,232722.4934,231459.921875,1594086.8557408424
12492,257712.9862,265060.9375,53992388.30717149
12493,148107.5274,146852.609375,1574819.24946988
12494,161254.4509,163530.8125,5181822.133954577
12495,193814.9925,196210.421875,5738081.8906129245
12496,353427.7982,358651.875,27290978.41229804
12497,185418.9927,189140.859375,13852291.546475537
12498,183355.0227,184970.703125,2610423.2357281763
12499,126691.2602,125579.7890625,1235368.0894955534
12500,138208.7457,139394.765625,1406643.262497007
12501,172514.5103,171912.765625,362096.653890849
12502,257787.0099,259656.125,3493591.257047993
12503,188227.1157,187147.578125,1165401.3758368695
12504,154439.2283,158015.53125,12789942.790178789
12505,213021.1316,211495.125,2328696.1432435396
12506,278771.9829,274197.75,20923606.623442434
12507,191716.5883,190151.015625,2451017.800706665
12508,175183.1674,175379.75,38644.71862275775
12509,177331.0697,178888.09375,2424323.892278425
12510,180546.49074,181541.8125,990665.4059294809
12511,145388.131,146411.75,1047795.8571610124
12512,121099.0589,122457.1015625,1844279.873170079
12513,97339.17736,98489.9140625,1324194.95848057
12514,206701.4236,206373.203125,107728.68020923165
12515,298354.1656,295556.6875,7825883.719979652
12516,317768.5479,319582.125,3289061.8976443917
12517,230222.6002,229803.65625,175514.03324159095
12518,256209.217,255134.65625,1154680.8054405714
12519,194548.0396,195725.5,1386412.9935681855
12520,179697.3573,182846.75,9918674.378813269
12521,165160.4334,168195.953125,9214380.000864021
12522,151919.0673,149828.015625,4372497.107520285
12523,71247.50058,72450.3203125,1446775.3088913544
12524,161700.6168,160780.234375,847103.8082488602
12525,177208.7875,177107.3125,10297.175625001182
12526,243394.8247,245777.34375,5676397.023612915
12527,270758.7431,266973.4375,14328538.485391524
12528,365936.6196,363732.75,4857041.213804056
12529,206133.25567,206201.0625,4597.766194647111
12530,224459.7424,227868.203125,11617604.513867605
12531,234404.886,234832.9375,183228.0866522512
12532,269622.57508,271051.15625,2040844.1592786245
12533,197373.4224,198317.515625,891312.017490881
12534,147989.0633,150722.59375,7472188.721077153
